Rank,BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category,Sorce
245.0,성공하는 기업들의 8가지 습관,,78197,제리 포라스 & 제임스 콜린스,True,김영사,1996-07-10,9900,8910,582.0,경제경영,2002년8월3주
862.0,신의 지문 -상,,90491,그레이엄 핸콕,False,까치,1996-07-10,13000,11700,1599.0,인문학,2002년8월3주
497.0,신의 지문 -하,,90492,그레이엄 핸콕,False,까치,1996-07-10,13000,11700,1451.0,인문학,2001년1월3주
793.0,인간과 상징,,118518,칼 융,True,열린책들,1996-07-15,28000,25200,1364.0,인문학,2001년1월3주
958.0,서른 살의 강,,75525,은희경,True,문학동네,1996-07-20,9500,8550,495.0,소설/시/희곡,2001년1월3주
358.0,로마인 이야기 5,,44611,시오노 나나미,True,한길사,1996-08-10,19500,17550,7744.0,역사,2002년8월3주
675.0,아침의 차 한잔이 인생을 결정한다,,233851,아놀드 베네트,True,기타 출판사,1996-08-20,4000,3600,595.0,자기계발,2001년1월3주
727.0,파블로 피카소,,156250,마순자,False,기타 출판사,1996-08-26,15000,14250,132.0,예술/대중문화,2001년1월3주
719.0,마르크 샤갈,,75365,마순자,False,기타 출판사,1996-08-26,15000,14250,133.0,예술/대중문화,2001년1월3주
801.0,나무야 나무야,,28019,신영복,False,돌베개,1996-09-12,8000,7200,9684.0,에세이,2005년2월1주
646.0,태백산맥 3,,190186,조정래,False,해냄,1996-10-01,6800,6120,359.0,소설/시/희곡,2001년1월3주
160.0,쓰기성서,,92515,생활성서사 편집부,False,기타 출판사,1996-10-01,5000,4500,48.0,종교/역학,2005년2월1주
753.0,바람의 딸 걸어서 지구 세바퀴 반 2,,56276,한비야,False,기타 출판사,1996-10-18,9000,8100,4132.0,여행,2005년2월1주
905.0,모두 아름다운 아이들,,49611,최시한,False,문학과지성사,1996-10-25,6500,5850,2298.0,청소년,2005년2월1주
964.0,당신들의 천국,,36046,이청준,False,문학과지성사,1996-11-05,14000,12600,8029.0,소설/시/희곡,2001년1월3주
432.0,광장 / 구운몽,,14058,최인훈,False,문학과지성사,1996-11-10,10000,9000,10333.0,소설/시/희곡,2005년2월1주
313.0,엄마랑 하나 둘 셋,,100077,두란노 편집부,False,두란노,1996-11-15,2000,1800,26.0,종교/역학,2001년1월3주
298.0,우리 가족을 소개할게,,109151,두란노 편집부,False,두란노,1996-11-15,2000,1800,27.0,종교/역학,2001년1월3주
309.0,이 옷은 어디에,,116032,두란노 편집부,False,두란노,1996-11-15,2000,1800,27.0,종교/역학,2001년1월3주
326.0,하나님 나는 되고 싶어요,,156512,두란노 편집부,False,두란노,1996-11-15,2000,1800,27.0,종교/역학,2001년1월3주
311.0,하나님 나라는 어떻게 갈까,,156515,두란노 편집부,False,두란노,1996-11-15,2000,1800,26.0,종교/역학,2001년1월3주
305.0,하나님이 세상을 만드셨어요,,157012,두란노 편집부,False,두란노,1996-11-15,2000,1800,27.0,종교/역학,2001년1월3주
330.0,하나님이 주신 내 아기,,157030,두란노 편집부,False,두란노,1996-11-15,2000,1800,27.0,종교/역학,2001년1월3주
308.0,나도 이제 다 알아요,,27727,두란노 편집부,False,두란노,1996-11-15,2000,1800,26.0,종교/역학,2001년1월3주
316.0,솔로몬의 잔치,,83358,두란노 편집부,False,두란노,1996-11-15,2000,1800,27.0,종교/역학,2001년1월3주
329.0,안으로 들어오세요,,95726,두란노 편집부,False,두란노,1996-11-15,2000,1800,26.0,종교/역학,2001년1월3주
669.0,혼불 5,,190359,최명희,False,한길사,1996-12-05,7000,6300,2167.0,소설/시/희곡,2002년8월3주
679.0,혼불 6,,190361,최명희,False,한길사,1996-12-05,7000,6300,2179.0,소설/시/희곡,2002년8월3주
683.0,혼불 7,,190363,최명희,False,한길사,1996-12-05,7000,6300,2201.0,소설/시/희곡,2002년8월3주
559.0,혼불 8,,190364,최명희,False,한길사,1996-12-05,7000,6300,2188.0,소설/시/희곡,2002년8월3주
513.0,혼불 9,,190365,최명희,False,한길사,1996-12-05,7000,6300,2179.0,소설/시/희곡,2002년8월3주
485.0,혼불 10,,190366,최명희,False,한길사,1996-12-05,7000,6300,2218.0,소설/시/희곡,2002년8월3주
952.0,어린이책의 역사 1,,99140,존 로 타운젠드,False,시공사,1996-12-09,9500,8550,616.0,좋은부모,2001년1월3주
563.0,신앙의 맥을 따라서,,90136,정영택,False,기타 출판사,1997-01-20,7000,6300,20.0,종교/역학,2002년8월3주
427.0,소중한 것을 먼저하라,,190664,스티븐 코비,True,김영사,1997-02-25,15000,13500,3570.0,자기계발,2005년2월1주
930.0,물질문명과 자본주의 3-2,,53105,페르낭 브로델,False,까치,1997-02-25,18000,16200,1443.0,역사,2002년8월3주
782.0,아홉 켤레의 구두로 남은 사내,,196125,윤흥길,False,문학과지성사,1997-03-05,13000,11700,5062.0,소설/시/희곡,2005년2월1주
932.0,이 시대를 사는 따뜻한 부모들의 이야기 - 테이프 4개,,116003,이민정,False,김영사,1997-03-08,15000,13500,1506.0,좋은부모,2005년2월1주
987.0,31가지 테마가 있는 경제여행,,1508,오영수,False,사계절,1997-03-10,9500,8550,801.0,경제경영,2005년2월1주
434.0,하늘 호수로 떠난 여행,,157223,류시화,False,기타 출판사,1997-05-10,9900,8910,7934.0,에세이,2011년12월5주
975.0,교안모음집 1,,235999,전국민주노동조합총연맹 교육선전실,False,기타 출판사,1997-05-31,7500,7500,102.0,사회과학,2001년1월3주
936.0,교안모음집 2,,236001,전국민주노동조합총연맹 교육선전실,False,기타 출판사,1997-05-31,7500,7500,102.0,사회과학,2001년1월3주
227.0,문명의 충돌,,51851,새뮤얼 헌팅턴,True,김영사,1997-06-15,17900,16110,3865.0,인문학,2005년2월1주
173.0,쿠슐라와 그림책 이야기,,148433,도로시 버틀러,True,기타 출판사,1997-06-30,7500,6750,525.0,좋은부모,2002년8월3주
950.0,요가 디피카,,108390,B.K.S.아헹가,True,기타 출판사,1997-07-05,28000,26600,11380.0,건강/취미,2005년2월1주
740.0,죽음의 한 연구 - 상,,190000,박상륭,False,문학과지성사,1997-07-15,13000,11700,2007.0,소설/시/희곡,2002년8월3주
985.0,죽음의 한 연구 - 하,,190001,박상륭,False,문학과지성사,1997-07-15,13000,11700,1822.0,소설/시/희곡,2001년1월3주
507.0,나의 문화유산답사기 3,,28316,유홍준,False,창비,1997-07-15,13000,11700,4335.0,인문학,2002년8월3주
443.0,백범일지,(양장),58778,김구,False,돌베개,1997-08-15,15000,13500,2064.0,역사,2002년8월3주
463.0,아주 특별한 즐거움,,94859,줄리아 카메론,True,기타 출판사,1997-08-20,8500,8500,49.0,자기계발,2001년1월3주
284.0,로마인 이야기 6,,44612,시오노 나나미,True,한길사,1997-08-25,17500,15750,6840.0,역사,2002년8월3주
672.0,우리 아이 한글떼기,,110272,김효정.김미랑,False,기타 출판사,1997-08-30,7500,6750,1746.0,좋은부모,2002년8월3주
749.0,막 쪄낸 찐빵,,197722,이만재,False,두란노,1997-09-01,3500,3150,858.0,종교/역학,2005년2월1주
958.0,나는 고양이로소이다,,27215,나쓰메 소세키,True,기타 출판사,1997-09-13,12000,10800,5037.0,소설/시/희곡,2013년4월4주
815.0,성공하는 리더를 위한 유머기법 7가지,,113266,김진배,False,기타 출판사,1997-10-11,7500,6750,213.0,자기계발,2001년1월3주
343.0,"아름다운 삶, 사랑 그리고 마무리",,93675,헬렌 니어링,True,기타 출판사,1997-10-15,9000,8100,11517.0,에세이,2005년2월1주
442.0,신과 나눈 이야기 1,,88831,닐 도날드 월쉬,True,기타 출판사,1997-11-01,12000,10800,7172.0,에세이,2001년1월3주
916.0,99번째 주검,,2629,엘리스 피터스,True,기타 출판사,1997-11-10,8500,7650,454.0,소설/시/희곡,2001년1월3주
864.0,성녀의 유골,,78303,엘리스 피터스,True,기타 출판사,1997-11-10,10000,9000,666.0,소설/시/희곡,2001년1월3주
468.0,세계화의 덫,,80205,한스 피터 마르틴,True,기타 출판사,1997-11-10,9000,8100,425.0,경제경영,2001년1월3주
325.0,피아노 치는 여자,,156145,엘프리데 옐리네크,True,문학동네,1997-11-20,8000,7200,2126.0,소설/시/희곡,2005년2월1주
306.0,우리가 정말 알아야 할 우리 옛이야기 백가지 1,,189898,이우정,True,기타 출판사,1997-12-05,12000,10800,11078.0,소설/시/희곡,2005년2월1주
947.0,봄바람,,62195,박상률,False,사계절,1997-12-10,9500,8550,7184.0,청소년,2005년2월1주
471.0,주기도문,,133945,모퉁이돌 편집부,True,기타 출판사,1997-12-17,1200,1080,74.0,종교/역학,2005년2월1주
689.0,루빈의 술잔,,44964,하성란,False,문학동네,1997-12-18,10000,9000,265.0,소설/시/희곡,2001년1월3주
766.0,호모 루덴스,,172118,J. 호이징하,True,까치,1997-12-29,12000,10800,2918.0,인문학,2013년4월4주
804.0,전통칠교놀이,(교재 + 칠교판),128825,편집부,False,기타 출판사,1998-02-10,20000,18000,315.0,인문학,2001년1월3주
186.0,20대에 하지 않으면 안될 50가지,,190992,나카타니 아키히로,False,기타 출판사,1998-02-15,6500,5850,384.0,자기계발,2002년8월3주
942.0,영적 발돋움,,104977,헨리 나우웬,True,두란노,1998-03-05,8500,7650,558.0,종교/역학,2005년2월1주
670.0,거울 너머의 세계,,6068,헨리 나우웬,False,두란노,1998-03-06,2000,1800,357.0,종교/역학,2001년1월3주
768.0,김수연의 아기 발달 클리닉,,25101,김수연,False,기타 출판사,1998-03-10,7500,6750,518.0,좋은부모,2001년1월3주
789.0,오디션 1,,106765,천계영,False,서울미디어코믹스(서울문화사),1998-03-15,3500,3150,621.0,만화,2001년1월3주
344.0,예수님의 이름으로,,105883,헨리 나우웬,False,두란노,1998-04-01,2000,1800,708.0,종교/역학,2001년1월3주
914.0,익숙한 것과의 결별,,190618,구본형,False,기타 출판사,1998-04-01,8500,7650,337.0,자기계발,2001년1월3주
163.0,기업과 개인의 혁명적 생존전략 23가지,,177727,로버트 E. 퀸,True,기타 출판사,1998-04-15,12000,10800,401.0,경제경영,2005년2월1주
252.0,일기쓰기 어떻게 시작할까,,120319,윤태규,False,기타 출판사,1998-05-10,11000,9900,5626.0,좋은부모,2005년2월1주
927.0,오이대왕,,107148,크리스티네 뇌스트링거,True,사계절,1998-05-20,8500,7650,3297.0,청소년,2005년2월1주
518.0,이이화의 한국사 이야기 1,,160915,이이화,False,한길사,1998-06-20,10000,9000,846.0,역사,2005년2월1주
864.0,더불어숲 1,,37971,신영복,False,랜덤하우스코리아,1998-06-29,7000,6300,874.0,에세이,2002년8월3주
546.0,신 일본어 첫걸음 1,(교재 + 테이프 3개),90524,시사일본어사 편집부,False,기타 출판사,1998-06-30,8800,7920,2438.0,외국어,2005년2월1주
980.0,사도세자의 고백,,67160,이덕일,False,기타 출판사,1998-07-18,9000,8100,253.0,소설/시/희곡,2002년8월3주
948.0,인간의 역사를 바꾼 전쟁이야기,,118763,남경태,False,기타 출판사,1998-07-20,10000,9000,1073.0,사회과학,2005년2월1주
320.0,세상을 이기는 믿음,,80749,한철호,False,기타 출판사,1998-07-20,2800,2660,492.0,종교/역학,2005년2월1주
908.0,그림책을 보고 크는 아이들,,21093,이상금,False,사계절,1998-07-25,10500,9450,4953.0,좋은부모,2005년2월1주
454.0,바람의 딸 걸어서 지구 세바퀴 반 3,,56277,한비야,False,기타 출판사,1998-07-25,9000,8100,4047.0,여행,2002년8월3주
843.0,플루트듀엣곡집,,155741,일신서적 편집부,False,기타 출판사,1998-07-31,10000,9000,194.0,예술/대중문화,2005년2월1주
551.0,감옥으로부터의 사색,,4551,신영복,False,돌베개,1998-08-01,13000,11700,22118.0,에세이,2016년7월3주
984.0,토니오 크뢰거 / 트리스탄 / 베네치아에서의 죽음,,150280,토마스 만,True,민음사,1998-08-05,15000,13500,5410.0,소설/시/희곡,2005년2월1주
602.0,햄릿,,168036,윌리엄 세익스피어,True,민음사,1998-08-05,7000,6300,17853.0,소설/시/희곡,2011년12월5주
631.0,한국단편문학선 1,,203381,김동인,True,민음사,1998-08-05,12000,10800,8534.0,소설/시/희곡,2005년2월1주
950.0,더불어숲 2,,37972,신영복,False,랜덤하우스코리아,1998-08-05,7000,6300,544.0,에세이,2001년1월3주
579.0,동물농장,,40674,조지 오웰,True,민음사,1998-08-05,8000,7200,70766.0,소설/시/희곡,2024년7월2주
990.0,변신.시골의사,,60471,프란츠 카프카,True,민음사,1998-08-05,8500,7650,32001.0,소설/시/희곡,2024년7월2주
975.0,변신 이야기 1,,60482,오비디우스,True,민음사,1998-08-05,11000,9900,7493.0,인문학,2005년2월1주
262.0,논문작성지침,,32841,강맹규,False,기타 출판사,1998-08-10,7000,7000,34.0,대학교재/전문서적,2001년1월3주
832.0,"화두, 혜능과 셰익스피어",,172950,김용옥,False,기타 출판사,1998-08-15,8000,7200,1106.0,종교/역학,2001년1월3주
36.0,내 영혼이 따뜻했던 날들,,30184,포리스트 카터,True,기타 출판사,1998-08-15,6500,5850,8437.0,소설/시/희곡,2002년8월3주
953.0,그대에게 던지는 사랑의 그물,,19826,이외수,False,기타 출판사,1998-08-20,8000,7200,466.0,에세이,2002년8월3주
639.0,이홍렬의 싱싱 세일즈 파일,,237485,이홍렬,False,기타 출판사,1998-08-31,9500,9500,1152.0,경제경영,2002년8월3주
805.0,오디션 2,,106766,천계영,False,서울미디어코믹스(서울문화사),1998-09-23,3500,3150,639.0,만화,2001년1월3주
549.0,마음에서 들려오는 사랑의 소리,,46035,헨리 나우웬,True,기타 출판사,1998-09-25,5500,4950,716.0,종교/역학,2001년1월3주
960.0,"이반 데니소비치, 수용소의 하루",,116783,알렉산드르 솔제니친,True,민음사,1998-09-30,8000,7200,12053.0,소설/시/희곡,2022년5월2주
812.0,반지전쟁 2,,57396,존 로날드 로웰 톨킨,True,기타 출판사,1998-10-01,7500,6750,520.0,소설/시/희곡,2001년1월3주
611.0,반지전쟁 3,,57398,존 로날드 로웰 톨킨,True,기타 출판사,1998-10-01,7500,6750,515.0,소설/시/희곡,2001년1월3주
565.0,반지전쟁 4,,57399,존 로날드 로웰 톨킨,True,기타 출판사,1998-10-01,7500,6750,503.0,소설/시/희곡,2001년1월3주
593.0,반지전쟁 5,,57400,존 로날드 로웰 톨킨,True,기타 출판사,1998-10-01,7500,6750,517.0,소설/시/희곡,2001년1월3주
660.0,세계사신문 1,,79696,세계사신문편찬위원회,False,사계절,1998-10-02,16000,14400,2655.0,역사,2005년2월1주
521.0,세계가 원하는 국제인으로 키우자,,79320,김유미,False,기타 출판사,1998-10-10,7000,6300,23.0,좋은부모,2001년1월3주
250.0,중학생이 알아야 할 동서양 고전,,136763,성낙수,True,기타 출판사,1998-10-20,7000,6300,142.0,청소년,2001년1월3주
678.0,멋진 신세계,,48758,올더스 헉슬리,True,기타 출판사,1998-10-20,12000,10800,23510.0,소설/시/희곡,2016년7월3주
390.0,신경림의 시인을 찾아서,,88703,신경림,False,기타 출판사,1998-10-20,8000,7200,10585.0,에세이,2005년2월1주
670.0,성공하는 시간관리와 인생관리를 위한 10가지 자연법칙,,187076,하이럼 스미스,True,김영사,1998-10-25,12900,11610,4612.0,자기계발,2005년2월1주
966.0,장사목을 잡아라,,189081,박경환,False,기타 출판사,1998-11-10,12000,10800,117.0,경제경영,2001년1월3주
351.0,로마인 이야기 7,,44613,시오노 나나미,True,한길사,1998-11-20,19500,17550,6518.0,역사,2002년8월3주
896.0,네 무덤에 침을 뱉으마 2,,31478,진중권,False,기타 출판사,1998-11-23,8000,7200,706.0,사회과학,2002년8월3주
293.0,국어시간에 소설읽기 1,,17978,전국국어교사모임,False,기타 출판사,1998-11-24,5800,5220,4077.0,청소년,2005년2월1주
437.0,성공하는 가족들의 7가지 습관,,190661,스티븐 코비,True,김영사,1998-11-29,12900,11610,1782.0,요리/살림,2001년1월3주
695.0,중한사전,,203907,강식진,True,기타 출판사,1998-12-01,55000,49500,768.0,외국어,2001년1월3주
766.0,"혁명아인가, 출세주의자인가?: 프란시스코 데 고야의 <겨울>",,169549,엘케 폰 라치프스키,True,기타 출판사,1998-12-25,6000,5700,31.0,예술/대중문화,2001년1월3주
537.0,바람의 딸 걸어서 지구 세바퀴 반 4,,56278,한비야,False,기타 출판사,1998-12-30,9000,8100,4344.0,여행,2002년8월3주
797.0,우리는 지금 인도로 간다,,109819,정창권,False,기타 출판사,1999-01-01,20000,18000,49.0,여행,2001년1월3주
455.0,첫아이 학교 보내기,,189912,박경진,True,기타 출판사,1999-01-01,8000,7200,1663.0,좋은부모,2005년2월1주
826.0,마스터 키튼 11,,211867,우라사와 나오키,False,대원씨아이(만화),1999-01-01,3500,3150,745.0,만화,2001년1월3주
697.0,마스터 키튼 12,,211877,우라사와 나오키,False,대원씨아이(만화),1999-01-01,3500,3150,753.0,만화,2001년1월3주
874.0,마스터 키튼 13,,211882,우라사와 나오키,False,대원씨아이(만화),1999-01-01,4500,4050,773.0,만화,2001년1월3주
588.0,마스터 키튼 14,,211889,우라사와 나오키,False,대원씨아이(만화),1999-01-01,3500,3150,758.0,만화,2001년1월3주
571.0,상처입은 치유자,,72964,헨리 나우웬,True,두란노,1999-01-04,4000,3600,2276.0,종교/역학,2001년1월3주
616.0,장자,,125533,오강남 옮기고,False,기타 출판사,1999-01-15,15000,13500,12641.0,인문학,2011년12월5주
814.0,소유냐 존재냐,,82732,에리히 프롬 지음. 방곤,True,기타 출판사,1999-01-20,10000,9000,2724.0,인문학,2002년8월3주
193.0,테크노 MBA,,150116,송석우,False,기타 출판사,1999-01-25,7500,6750,42.0,자기계발,2002년8월3주
178.0,키친,,149213,요시모토 바나나,True,민음사,1999-02-06,12000,10800,13136.0,소설/시/희곡,2005년2월1주
790.0,소크라테스의 변명,,224035,플라톤,True,기타 출판사,1999-02-10,12000,10800,16745.0,인문학,2016년4월3주
833.0,꼬꼬 생활영어 - 첫걸음편,,25738,김완수,False,기타 출판사,1999-02-10,10000,9000,167.0,외국어,2002년8월3주
309.0,하루키의 여행법,,190109,무라카미 하루키,True,기타 출판사,1999-02-20,9000,8100,4142.0,에세이,2013년4월4주
724.0,형제를 위하여 깨어지는 삶,,252940,케파 셈팡기,False,기타 출판사,1999-02-25,600,540,341.0,종교/역학,2005년2월1주
785.0,꽃보다 남자 11,,210764,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,563.0,만화,2002년8월3주
865.0,꽃보다 남자 9,,210765,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,594.0,만화,2002년8월3주
782.0,꽃보다 남자 8,,210766,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,584.0,만화,2002년8월3주
877.0,꽃보다 남자 7,,210767,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,594.0,만화,2002년8월3주
796.0,꽃보다 남자 6,,210768,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,594.0,만화,2002년8월3주
861.0,꽃보다 남자 5,,210769,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,608.0,만화,2002년8월3주
714.0,꽃보다 남자 4,,210770,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,600.0,만화,2002년8월3주
666.0,꽃보다 남자 3,,210771,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,572.0,만화,2002년8월3주
771.0,꽃보다 남자 2,,210772,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,600.0,만화,2002년8월3주
760.0,꽃보다 남자 15,,210774,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,541.0,만화,2002년8월3주
826.0,꽃보다 남자 14,,210775,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,571.0,만화,2002년8월3주
755.0,꽃보다 남자 13,,210776,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,567.0,만화,2002년8월3주
841.0,꽃보다 남자 12,,210777,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,565.0,만화,2002년8월3주
738.0,꽃보다 남자 10,,210778,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,582.0,만화,2002년8월3주
691.0,꽃보다 남자 1,,210779,카미오 요코,False,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,546.0,만화,2002년8월3주
494.0,우리가 정말 알아야 할 우리 옛이야기 백가지 2,,188169,이우정,True,기타 출판사,1999-03-05,9800,8820,5682.0,소설/시/희곡,2005년2월1주
622.0,문학과 예술의 사회사 1,,52162,아르놀트 하우저,True,창비,1999-03-05,15000,13500,3581.0,역사,2001년1월3주
597.0,신 중국어 첫걸음 1,(교재 1 + 테이프3개),197720,장영지,True,기타 출판사,1999-03-10,8800,7920,1484.0,외국어,2005년2월1주
919.0,정상에서 만납시다,,230118,지그 지글러,False,기타 출판사,1999-03-10,8000,7200,301.0,자기계발,2001년1월3주
489.0,지상에 숟가락 하나,,190212,현기영,False,기타 출판사,1999-03-15,8000,7200,7379.0,소설/시/희곡,2005년2월1주
365.0,젊은 베르테르의 슬픔,,187464,요한 볼프강 폰 괴테,True,민음사,1999-03-20,8000,7200,24102.0,소설/시/희곡,2005년2월1주
258.0,파우스트 1,,187574,요한 볼프강 폰 괴테,True,민음사,1999-03-20,9500,8550,16806.0,소설/시/희곡,2005년2월1주
924.0,빛깔이 있는 학급운영 1,,224961,우리교육,False,기타 출판사,1999-03-20,8000,7200,610.0,사회과학,2001년1월3주
329.0,한권으로 읽는 동의보감,,189641,신동원.김남일.여인석,False,기타 출판사,1999-03-25,45000,40500,3043.0,대학교재/전문서적,2013년4월4주
467.0,라그나로크 3,,211808,이명진,False,대원씨아이(만화),1999-04-01,3000,2700,283.0,만화,2002년8월3주
378.0,365일 놀이로 창의력을 키운다,,188260,트리시 쿠프너,True,기타 출판사,1999-04-02,7000,6300,810.0,좋은부모,2001년1월3주
801.0,브리짓 존스의 일기,,188038,헬렌 필딩,True,기타 출판사,1999-04-15,12000,10800,1105.0,소설/시/희곡,2001년1월3주
423.0,프랑스 고교철학 1,,191883,앙드레 베르제.드 니 위스망,True,기타 출판사,1999-04-26,8000,7200,1276.0,인문학,2001년1월3주
944.0,방배동선생 최경숙의 우리집 요리,,191258,최경숙,False,기타 출판사,1999-05-03,12000,10800,1968.0,요리/살림,2002년8월3주
352.0,빌 게이츠@생각의 속도,,191359,빌 게이츠,True,기타 출판사,1999-05-10,13000,11700,2712.0,경제경영,2001년1월3주
781.0,나의 나무를 찾고 싶다,,191635,강도운,True,기타 출판사,1999-05-10,5000,4750,20.0,에세이,2001년1월3주
573.0,사진과 함께 읽는 삼국유사,,191853,일연,True,까치,1999-05-10,20000,18000,3439.0,역사,2002년8월3주
597.0,소설가의 각오,,193277,마루야마 겐지,True,문학동네,1999-05-17,10000,9000,2020.0,소설/시/희곡,2002년8월3주
199.0,귀여운 우리 아기,,195857,중앙일보 편집부,False,기타 출판사,1999-05-20,4000,4000,1187.0,좋은부모,2001년1월3주
338.0,기업이 원하는 변화의 리더,,195044,존 코터,True,김영사,1999-05-25,8900,8010,355.0,자기계발,2005년2월1주
815.0,얼굴 빨개지는 아이,,194628,장 자끄 상뻬,True,열린책들,1999-05-30,8500,7650,5262.0,에세이,2005년2월1주
591.0,쎄느강은 좌우를 나누고 한강은 남북을 가른다,,195199,홍세화,False,한겨레출판,1999-05-31,8500,7650,3554.0,사회과학,2005년2월1주
415.0,나무와 숲이 있었네,,196082,전영우,False,기타 출판사,1999-05-31,13000,11700,226.0,에세이,2002년8월3주
689.0,꿈만 꾸는 사람 꿈을 이루는 사람,,195045,돈 가버,True,기타 출판사,1999-06-01,7000,6300,101.0,자기계발,2005년2월1주
144.0,루미시초,,195522,루미,True,기타 출판사,1999-06-01,5000,4500,41.0,소설/시/희곡,2001년1월3주
481.0,라그나로크 1,,211795,이명진,False,대원씨아이(만화),1999-06-01,3000,2700,298.0,만화,2002년8월3주
540.0,라그나로크 2,,211804,이명진,False,대원씨아이(만화),1999-06-01,3000,2700,290.0,만화,2002년8월3주
668.0,성공하는 10대들의 7가지 습관,,195050,숀 코비,True,김영사,1999-06-05,9900,8910,2830.0,청소년,2005년2월1주
552.0,한없이 투명에 가까운 블루,,194642,무라카미 류,True,기타 출판사,1999-06-10,5500,4950,440.0,소설/시/희곡,2001년1월3주
716.0,고전 문학의 이해와 감상 1,,247769,윤희중,True,기타 출판사,1999-06-14,13000,11700,623.0,대학교재/전문서적,2002년8월3주
660.0,스푸트니크의 연인,,195464,무라카미 하루키,True,기타 출판사,1999-06-15,8500,7650,1937.0,소설/시/희곡,2002년8월3주
418.0,사자소학,,196662,안은수 편역,False,기타 출판사,1999-06-15,7000,6300,142.0,인문학,2005년2월1주
764.0,It's TEPS,,197884,이익훈,False,기타 출판사,1999-06-16,26000,23400,289.0,외국어,2001년1월3주
699.0,19세,,197114,이순원,False,기타 출판사,1999-06-17,8500,7650,2940.0,소설/시/희곡,2005년2월1주
848.0,"반 고흐, 영혼의 편지",,196340,빈센트 반 고흐,True,예담,1999-06-20,9800,8820,1727.0,예술/대중문화,2005년2월1주
869.0,호랑이를 봤다,,197120,성석제,False,기타 출판사,1999-06-21,5000,4500,94.0,소설/시/희곡,2001년1월3주
134.0,다윗 : 현실에 뿌리박은 영성,,197125,유진 피터슨,True,기타 출판사,1999-06-25,9000,8100,1356.0,종교/역학,2001년1월3주
766.0,롤리타,,197801,블라디미르 나보코프,True,민음사,1999-06-25,9500,8550,3588.0,소설/시/희곡,2005년2월1주
428.0,농담,,198250,밀란 쿤데라,True,민음사,1999-06-25,14000,12600,12875.0,소설/시/희곡,2001년1월3주
799.0,퇴마록 말세편 1,,198281,이우혁,False,기타 출판사,1999-06-29,9500,8550,791.0,소설/시/희곡,2001년1월3주
880.0,마스터 키튼 3,,211810,우라사와 나오키,False,대원씨아이(만화),1999-07-01,3000,2700,904.0,만화,2001년1월3주
868.0,스타벅스,,199875,하워드 슐츠,True,김영사,1999-07-05,12900,11610,4567.0,경제경영,2005년2월1주
269.0,로빈슨 크루소 따라잡기,,199504,박경수.박상준,True,기타 출판사,1999-07-10,9500,8550,8599.0,청소년,2005년2월1주
119.0,영어공부 절대로 하지마라!,,200353,정찬용,False,기타 출판사,1999-07-19,6500,5850,3319.0,외국어,2001년1월3주
806.0,지식의 지배,,200366,레스터 서로우,True,기타 출판사,1999-07-19,9500,8550,518.0,경제경영,2001년1월3주
526.0,예수와 만난 사람들,,105978,이현주,True,기타 출판사,1999-07-21,6000,5400,193.0,종교/역학,2002년8월3주
368.0,"오대리, 영어 좀 하나?",,200601,네오퀘스트,False,김영사,1999-07-25,9900,8910,759.0,외국어,2001년1월3주
907.0,"사랑은 지독한, 그러나 너무나 정상적인 혼란",,200840,울리히 벡.벡-게른스하임,True,기타 출판사,1999-07-25,23000,20700,2844.0,사회과학,2001년1월3주
471.0,그들에게 국민은 없다,,199872,노암 촘스키,True,기타 출판사,1999-07-30,8500,7650,1134.0,사회과학,2001년1월3주
834.0,아홉살 인생,,228883,위기철,False,기타 출판사,1999-08-01,7000,6300,43.0,소설/시/희곡,2001년1월3주
858.0,베르세르크 1,,4096423,미우라 켄타로,False,대원씨아이(만화),1999-08-01,4800,4320,735.0,만화,2021년6월1주
522.0,"아들, 제대로 알고 잘 키우기",,201015,카나모리 우라코. 야마자키 마사야스,True,기타 출판사,1999-08-05,6000,5400,1034.0,좋은부모,2001년1월3주
726.0,자아발견과 영적 성숙,,202285,강준민,False,두란노,1999-08-05,3000,2700,401.0,종교/역학,2005년2월1주
525.0,무소유,,205592,법정스님,False,기타 출판사,1999-08-05,8000,7200,14555.0,종교/역학,2005년2월1주
