순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),source
696.0,국내도서,2016 기출이 답이다 9급 공무원 5개년 기출문제집 국어 (2015~2011),62858718,9791125414636,13350.0,SD공무원수험연구소 엮음,시대고시기획,2016-05-10,13000,11700,650점,726.0,수험서/자격증,2016년4월3주
981.0,국내도서,2016 기출이 답이다 행정직.기술직 군무원 10개년 기출(복원)문제집 공통과목 (국어/국사),78834549,9791125422143,13350.0,SD군무원수험연구소 엮음,시대고시기획,2016-05-10,14000,12600,700점,238.0,수험서/자격증,2016년4월3주
916.0,국내도서,2016 건강운동관리사 필기 + 실기 한권으로 끝내기,79247530,9791125422112,13690.0,강명성.김현규.박민혁 지음,시대고시기획,2016-05-10,28000,25200,"1,400점",173.0,수험서/자격증,2016년4월3주
364.0,국내도서,김미경의 인생미답,81935126,9788947540926,3320.0,김미경 지음,한국경제신문,2016-05-10,15000,13500,750점,3319.0,자기계발,2016년7월3주
71.0,국내도서,2017 전효진 행정법총론 - 전2권,82258759,9791156176480,14360.0,전효진 지음,에스티앤북스(ST&BOOKS),2016-05-10,43000,43000,0점,3714.0,수험서/자격증,2016년7월3주
966.0,국내도서,이 멋진 세계에 축복을! 6,82778973,9791159810398,4830.0,"아카츠키 나츠메 지음, 이승원 옮김, 미시마 쿠로네 그림",디앤씨미디어(주)(D&C미디어),2016-05-10,6800,6120,340점,3698.0,소설/시/희곡,2016년7월3주
692.0,국내도서,나가에의 심야상담소,82994993,9788925558608,3830.0,"이시모치 아사미 지음, 홍미화 옮김",알에이치코리아(RHK),2016-05-10,12000,10800,600점,671.0,소설/시/희곡,2016년7월3주
894.0,국내도서,조선이 버린 천재들,83434393,9788993952742,3910.0,이덕일 지음,옥당(북커스베르겐),2016-05-10,15000,13500,750점,519.0,역사,2016년7월3주
411.0,국내도서,더 가벼운 도시락,83470338,9791185473185,13590.0,더 라이트 편집부 엮음,레시피팩토리,2016-05-11,14800,13320,740점,1947.0,요리/살림,2016년7월3주
95.0,국내도서,고양이와 할아버지 1,83561642,9791133419586,7830.0,"네코마키 지음, 오경화 옮김",미우(대원씨아이),2016-05-11,10000,9000,500점,6852.0,만화,2016년7월3주
846.0,국내도서,머리부터 천천히,83869216,9788932028644,3810.0,박솔뫼 지음,문학과지성사,2016-05-11,12000,10800,600점,906.0,소설/시/희곡,2016년7월3주
508.0,국내도서,우물 밖 여고생,82732930,9788967820435,3810.0,슬구 글.사진,푸른향기,2016-05-12,14000,12600,700점,2411.0,여행,2016년7월3주
720.0,국내도서,2017 에듀윌 NCS 한국전력공사 3일 끝장,83414424,9791159490996,13320.0,에듀윌 교육출판연구소 엮음,에듀윌,2016-05-12,16000,14400,800점,248.0,수험서/자격증,2016년7월3주
201.0,국내도서,반응하지 않는 연습,83565533,9788960869363,3320.0,"구사나기 류슌 지음, 류두진 옮김",위즈덤하우스,2016-05-12,12800,11520,640점,2870.0,자기계발,2016년7월3주
539.0,국내도서,나는 왜 똑같은 생각만 할까,83703017,9788960515475,3320.0,"데이비드 니븐 지음, 전미영 옮김",부키,2016-05-13,13800,12420,690점,1102.0,자기계발,2016년7월3주
731.0,국내도서,종의 기원,74920934,9788956609959,3810,정유정 지음,은행나무,2016-05-14,16800,15120,840점,42392.0,소설/시/희곡,2024년7월2주
965.0,국내도서,뻐근하고 아픈 몸 참지 말고 셀프 마사지,82813301,9788992573948,13510.0,박성규.오승호 지음,북돋움라이프,2016-05-15,14000,12600,700점,1255.0,건강/취미,2016년7월3주
454.0,국내도서,연애의 책,83905365,9788964361146,3810.0,유진목 지음,삼인,2016-05-15,8000,8000,80점,2071.0,소설/시/희곡,2016년7월3주
675.0,국내도서,안녕 주정뱅이 (리커버 특별판),291689954,9788936437381,3810.0,권여선 지음,창비,2016-05-16,13500,12150,670점,15892.0,소설/시/희곡,2022년5월2주
195.0,국내도서,안녕 주정뱅이,74920454,9788936437381,3810.0,권여선 지음,창비,2016-05-16,15000,13500,750점,12092.0,소설/시/희곡,2016년7월3주
376.0,국내도서,주원홈트,82780576,9788997125968,13690.0,김주원 지음,싸이프레스,2016-05-16,15800,14220,790점,2382.0,건강/취미,2016년7월3주
760.0,국내도서,맛있는 디자인 포토샵 & 일러스트레이터 CC,83417939,9788968482762,13000.0,빨간고래(박정아).박효근.윤이사라 지음,한빛미디어,2016-05-16,23000,20700,"1,150점",1395.0,컴퓨터/모바일,2016년7월3주
560.0,국내도서,시바 아저씨,83563373,9791125653233,7650.0,네코마키 지음,학산문화사(만화),2016-05-16,11000,9900,550점,1243.0,만화,2016년7월3주
829.0,국내도서,오무라이스 잼잼 컬러링북,83890397,9788984319813,13650,조경규 글.그림,씨네21북스,2016-05-16,12500,11250,620점,9060.0,건강/취미,2019년1월3주
519.0,국내도서,한 끼 식사의 행복,84213664,9788972002765,13590.0,김석동 지음,한국방송출판,2016-05-16,5000,4500,250점,497.0,여행,2016년7월3주
397.0,국내도서,모브 사이코 100 : 11,83974706,9791125653530,7650.0,One (원),학산문화사(만화),2016-05-17,4500,4050,220점,2426.0,만화,2016년7월3주
727.0,국내도서,군함도 1,74920739,9788936434212,3810.0,한수산 지음,창비,2016-05-18,14000,12600,700점,2401.0,소설/시/희곡,2016년7월3주
848.0,국내도서,군함도 2,83468626,9788936434229,3810.0,한수산 지음,창비,2016-05-18,14000,12600,700점,2185.0,소설/시/희곡,2016년7월3주
961.0,국내도서,청담동 단골반찬,84055724,9791195624010,13590.0,정미경 지음,이밥차(그리고책),2016-05-18,12000,10800,600점,3576.0,요리/살림,2016년7월3주
333.0,국내도서,사랑은 지옥에서 온 개,83467771,9788937475122,4800.0,"찰스 부코스키 지음, 황소연 옮김",민음사,2016-05-19,11000,9900,550점,3314.0,소설/시/희곡,2016년7월3주
614.0,국내도서,나쁜 뉴스의 나라,74920768,9791157841264,3300.0,조윤호 지음,한빛비즈,2016-05-20,13000,11700,650점,2578.0,사회과학,2016년7월3주
759.0,국내도서,본성이 답이다,83640659,9788983717832,3180.0,전중환 지음,사이언스북스,2016-05-20,16500,14850,820점,1142.0,사회과학,2016년7월3주
56.0,국내도서,애프터 유,83700712,9788950964948,3840.0,"조조 모예스 지음, 이나경 옮김",arte(아르테),2016-05-20,16000,14400,800점,4692.0,소설/시/희곡,2016년7월3주
225.0,국내도서,"우주복 있음, 출장 가능",83701415,9791187206095,3840.0,"로버트 A. 하인라인 지음, 최세진 옮김",아작,2016-05-20,14800,13320,740점,1296.0,소설/시/희곡,2016년7월3주
152.0,국내도서,죽고 싶은 사람은 없다,83919122,9788952776105,3180,임세원 지음,알키,2016-05-20,13800,12420,690점,1729.0,인문학,2019년1월3주
845.0,국내도서,히구치 유미코의 자수 12개월,83919925,9791187113027,13590.0,"히구치 유미코 지음, 황선영 옮김, 문수연 감수",이아소,2016-05-20,14000,12600,700점,2575.0,건강/취미,2016년7월3주
174.0,국내도서,대한민국 부동산의 미래,84884651,9791195675456,3320.0,김장섭 지음,트러스트북스,2016-05-20,16000,14400,800점,2126.0,경제경영,2016년7월3주
847.0,국내도서,다낭.나트랑 셀프 트래블,83584456,9791186517666,14980.0,한동철.이은영 지음,상상출판,2016-05-23,11200,10080,560점,516.0,여행,2016년7월3주
119.0,국내도서,소리치지 않고 때리지 않고 아이를 변화시키는 훈육법,83698367,9788952776235,13590.0,"제리 와이코프, 바버라 유넬 지음, 정미나 옮김",시공사,2016-05-23,15800,14220,790점,2523.0,좋은부모,2016년7월3주
353.0,국내도서,문장의 품격,84229453,9788958623328,3810.0,안대회 지음,휴머니스트,2016-05-23,15000,13500,750점,1183.0,인문학,2016년7월3주
131.0,국내도서,원피스 81,84528171,9791133419265,7830.0,오다 에이이치로 지음,대원씨아이(만화),2016-05-24,5000,4500,250점,4924.0,만화,2016년7월3주
690.0,국내도서,30분 경제학,84669375,9791187345114,13320.0,"이호리 도시히로 지음, 신은주 옮김, 김미애 감수",길벗,2016-05-24,13500,12150,670점,1059.0,경제경영,2016년7월3주
36.0,국내도서,흰,83556710,9788954640718,3810.0,"한강 지음, 차미혜 사진",난다,2016-05-25,11500,10350,570점,10002.0,소설/시/희곡,2016년7월3주
630.0,국내도서,결혼을 배우다,83918861,9788977823532,3230.0,이요셉 지음,토기장이(토기장이주니어),2016-05-25,14000,12600,700점,2402.0,종교/역학,2016년7월3주
375.0,국내도서,스파이더맨 / 데드풀 이슈 1,83919143,9788952776150,7840.0,"조 켈리 지음, 에드 맥기네스 그림, 양승준 옮김",시공사(만화),2016-05-25,2000,1800,100점,1951.0,만화,2016년7월3주
962.0,국내도서,일상적이지만 절대적인 양자역학지식 50,83921184,9791185435770,3400.0,"조앤 베이커 지음, 배지은 옮김",반니,2016-05-25,13000,11700,650점,625.0,과학,2016년7월3주
758.0,국내도서,2016 부동산과 세금,83923941,9772005825001,,국세청 지음,국세청,2016-05-25,1500,1500,10점,1166.0,경제경영,2016년7월3주
132.0,국내도서,"아, 보람 따위 됐으니 야근수당이나 주세요",84502610,9788954640749,3300.0,"히노 에이타로 지음, 이소담 옮김, 양경수 그림",오우아,2016-05-25,13500,12150,270점,2289.0,인문학,2016년7월3주
165.0,국내도서,아름다움의 구원,84567789,9788932028699,3100.0,"한병철 지음, 이재영 옮김",문학과지성사,2016-05-25,12000,10800,600점,4089.0,인문학,2016년7월3주
959.0,국내도서,"바보야, 문제는 돈이 아니라니까",84604220,9791186851302,3100.0,고미숙 지음,북드라망,2016-05-25,15000,13500,750점,1092.0,인문학,2016년7월3주
363.0,국내도서,무너지지만 말아,84532946,9788965181781,3810.0,흔글 지음,경향미디어,2016-05-26,13500,12150,670점,2248.0,소설/시/희곡,2016년7월3주
507.0,국내도서,"내 손으로, 교토 + 오사카 (도서 + 노트)",84664890,9791187357131,13810.0,이다 지음,레진코믹스(레진엔터테인먼트),2016-05-26,15000,13500,750점,1803.0,여행,2016년7월3주
892.0,국내도서,우울한 아침 6,84667951,9791125653592,7650.0,히다카 쇼코 지음,학산문화사(만화),2016-05-26,5000,4500,250점,1172.0,만화,2016년7월3주
583.0,국내도서,진격의 거인 19,84527371,9791125655688,7650.0,이사야마 하지메 지음,학산문화사(만화),2016-05-27,5000,4500,250점,2193.0,만화,2016년7월3주
386.0,국내도서,웃으면서 죽음을 이야기하는 방법,84683381,9791130608389,3840.0,"줄리언 반스 지음, 최세희 옮김",다산책방,2016-05-27,17000,15300,850점,1259.0,에세이,2016년7월3주
425.0,국내도서,심야식당 16,84720584,9791133419593,7830.0,아베 야로 지음,미우(대원씨아이),2016-05-27,8500,7650,420점,1871.0,만화,2016년7월3주
505.0,국내도서,내가 싸우듯이,84730308,9788932028675,3810.0,정지돈 지음,문학과지성사,2016-05-27,13000,11700,650점,1674.0,소설/시/희곡,2016년7월3주
504.0,국내도서,악마는 법정에 서지 않는다,84894774,9791158881269,4810.0,도진기 지음,황금가지,2016-05-27,17000,15300,850점,1098.0,소설/시/희곡,2016년7월3주
610.0,국내도서,고맙습니다 (일반판),84012438,9791159920059,3400.0,"올리버 색스 지음, 김명남 옮김",알마,2016-05-28,7000,6300,350점,4611.0,과학,2016년7월3주
506.0,국내도서,팩트체크 : 정치.사회 편,84670577,9788927807643,3300.0,JTBC 뉴스룸 팩트체크 제작팀 지음,중앙books(중앙북스),2016-05-28,15000,13500,750점,658.0,사회과학,2016년7월3주
543.0,국내도서,L의 운동화,74920582,9788937432941,3810.0,김숨 지음,민음사,2016-05-30,13000,11700,650점,1758.0,소설/시/희곡,2016년7월3주
178.0,국내도서,구글의 미래,82298602,9791186805268,3320.0,"토마스 슐츠 지음, 이덕임 옮김",비즈니스북스,2016-05-30,15000,13500,750점,2184.0,경제경영,2016년7월3주
850.0,국내도서,색깔의 힘,82981562,9791158510398,3320.0,김정해 지음,토네이도,2016-05-30,17800,16020,890점,584.0,자기계발,2016년7월3주
287.0,국내도서,리처드 도킨스의 진화론 강의,84261128,9788993952773,3400.0,"리처드 도킨스 지음, 김정은 옮김",옥당(북커스베르겐),2016-05-30,22000,19800,"1,100점",1435.0,과학,2016년7월3주
960.0,국내도서,서민의 기생충 콘서트,84462717,9788932473345,3400.0,서민 지음,을유문화사,2016-05-30,16000,14400,800점,870.0,과학,2016년7월3주
893.0,국내도서,다이어트 영문법,84465080,9788959893942,3740.0,홍석철 지음,미래의창,2016-05-30,13000,11700,650점,278.0,외국어,2016년7월3주
286.0,국내도서,허영만 이토록 맛있는 일본이라면,84522527,9788994909912,3810.0,허영만.이호준 지음,가디언,2016-05-30,15000,13500,750점,1268.0,여행,2016년7월3주
629.0,국내도서,에듀윌 한국사 능력 검정시험 2주끝장 중급 (3.4급),84598380,9791159491047,13910.0,한국사기출연구회 엮음,에듀윌,2016-05-30,21000,18900,"1,050점",870.0,수험서/자격증,2016년7월3주
426.0,국내도서,유혹의 학교,84633837,9788984319844,3810.0,이서희 지음,한겨레출판,2016-05-30,13000,11700,650점,1121.0,에세이,2016년7월3주
338.0,국내도서,가장 쉬운 독학 일본어 첫걸음,84670959,9791157031825,3730.0,"김연수 지음, 박정소 감수",동양북스(동양문고),2016-05-30,14000,12600,700점,5731.0,외국어,2016년7월3주
374.0,국내도서,손글씨 교정 노트 바르다,84730432,8809482280113,1.0,42미디어컨텐츠 편집부 엮음,42미디어콘텐츠,2016-05-30,12000,6000,120점,3928.0,건강/취미,2016년7월3주
891.0,국내도서,투러브 트러블 다크니스 15,84886043,9788926351574,7830.0,야부키 켄타로 지음,서울미디어코믹스(서울문화사),2016-05-30,5000,4500,250점,845.0,만화,2016년7월3주
661.0,국내도서,가장 쉬운 독학 중국어 첫걸음,84910726,9791157031832,3720.0,신동윤 지음,동양북스(동양문고),2016-05-30,14000,12600,700점,2473.0,외국어,2016년7월3주
226.0,국내도서,킨,74920859,9788934974260,4840.0,"옥타비아 버틀러 지음, 이수현 옮김",비채,2016-05-31,18000,16200,900점,5519.0,소설/시/희곡,2016년7월3주
17.0,국내도서,너무 한낮의 연애,74920933,9788954640756,3810.0,김금희 지음,문학동네,2016-05-31,14000,12600,700점,9775.0,소설/시/희곡,2016년7월3주
524.0,국내도서,블러드차일드,74920954,9788934974253,4840.0,"옥타비아 버틀러 지음, 이수현 옮김",비채,2016-05-31,13000,11700,650점,2840.0,소설/시/희곡,2016년7월3주
387.0,국내도서,기대,84500725,9788960974524,3230.0,"이용규 지음, 신대준 그림",규장(규장문화사),2016-05-31,13000,11700,650점,1784.0,종교/역학,2016년7월3주
28.0,국내도서,흐름을 꿰뚫는 세계사 독해,84631355,9788993119978,3900.0,"사토 마사루 지음, 신정원 옮김",역사의아침(위즈덤하우스),2016-05-31,13000,11700,650점,2430.0,역사,2016년7월3주
453.0,국내도서,집의 즐거움,85147720,9788962609769,13590.0,"와타나베 유코 지음, 오근영 옮김",책읽는수요일,2016-05-31,12000,10800,600점,749.0,요리/살림,2016년7월3주
235.0,국내도서,악어 프로젝트,74921030,9788998282752,3330.0,"토마 마티외 지음, 맹슬기 옮김, 권김현영 외",푸른지식,2016-06-01,15000,13500,750점,6318.0,사회과학,2016년7월3주
23.0,국내도서,라오스에 대체 뭐가 있는데요?,84052426,9788954640466,3830.0,"무라카미 하루키 지음, 이영미 옮김",문학동네,2016-06-01,14000,12600,700점,7929.0,에세이,2016년7월3주
520.0,국내도서,1Q84 1~3 세트 - 전6권 (문고판),84054684,9788954640473,4830.0,"무라카미 하루키 지음, 양윤옥 옮김",문학동네,2016-06-01,34000,30600,"1,700점",2646.0,소설/시/희곡,2016년7월3주
314.0,국내도서,"과학, 도덕을 말하다",84676058,9772383984000,,스켑틱 협회 편집부 엮음,바다출판사,2016-06-01,15000,13500,680점,1179.0,과학,2016년7월3주
457.0,국내도서,레이나의 피아노 노트 (스프링),84955737,9788967211097,93670,박혜란(Reynah) 지음,삼호ETM,2016-06-01,12000,10800,600점,5356.0,예술/대중문화,2019년1월3주
559.0,국내도서,네이티브는 쉬운 중국어로 말한다 : 1000문장 편,85122236,9791159240430,3720.0,김소희(차라) 지음,길벗이지톡,2016-06-01,16000,14400,800점,3235.0,외국어,2016년7월3주
